beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,hidden_dims,train_window,num_hidden_layers,dropout
9.680270311191965,0.6361514499216313,0.9602841711143715,2.6209493438474647,-0.30048190109478035,0.36638791717534946,0.1870392587578587,0.04085170187626049,0.6115702479338843,0.6841294298921418,0.5540293040293041,32,12,8,0.25
13.526061001188845,0.6361514499216313,0.4192358862649909,3.0716484056930886,-0.5495510078520442,0.13648563601484015,0.017849066868576034,0.004568838149164246,0.6024096385542169,0.6163328197226502,0.5302197802197802,64,12,8,0.25
19.030417097727263,0.6361514499216313,0.40301816278226543,3.346211769828055,-0.6688673557913154,0.12044012468552596,0.009715403912031672,0.0027091499099228256,0.60882800608828,0.6163328197226502,0.5366300366300366,128,12,8,0.25
9.678630474069779,0.6724513096819876,0.81675082687741,1.7873383949831383,-0.12752000107862194,0.45696485297352724,0.1751621361673301,0.026089500943261144,0.6181575433911882,0.7234375,0.5664794007490637,32,36,8,0.25
13.516377140348673,0.6724513096819876,0.9201570183189629,2.013684137967148,-0.16655241642216922,0.4569520119713903,0.21548990344673025,0.03616071670522941,0.6186556927297668,0.7046875,0.5627340823970037,64,36,8,0.25
19.0730222711994,0.6724513096819876,0.8729794563314959,2.1751194992196896,-0.21304936161080512,0.40134781406018,0.18447773418631033,0.033438426400042534,0.6125874125874126,0.684375,0.5514981273408239,128,36,8,0.25
9.734671282608755,0.6781657446624461,1.0033957760719658,1.7411466248004792,-0.08823339949391507,0.5762844793079656,0.2662115475675122,0.0386261114608405,0.624484181568088,0.7229299363057324,0.5718390804597702,32,60,8,0.25
13.573230133726447,0.6781657446624461,0.9377621508182654,1.8972921010398018,-0.1316232720536803,0.4942634559561648,0.21421052848428368,0.03386832863773273,0.6161473087818697,0.6926751592356688,0.5555555555555556,64,60,8,0.25
19.18469270983199,0.6781657446624461,0.8260773123025684,2.1177292304302324,-0.2043170354499113,0.3900769278869257,0.14894826257755522,0.026286007456857177,0.6159420289855072,0.6767515923566879,0.5517241379310345,128,60,8,0.25
3.4698061807797735,0.6361514499216313,0.7873841505332312,1.9983941578494442,-0.13827845720561993,0.39400843294126137,0.1663217904390745,0.02769804119470884,0.6005256241787122,0.7041602465331279,0.5457875457875457,32,12,1,0.5
4.871640359114261,0.6361514499216313,0.7921683514502158,2.3128783409359555,-0.20711611351865922,0.3425032512214404,0.14903655803000423,0.028725285589603453,0.6024258760107817,0.6887519260400616,0.5448717948717948,64,12,1,0.5
6.855999155981159,0.6361514499216313,0.6668790427688526,2.5980452090364667,-0.30739513256347895,0.2566849262088773,0.0783487214715883,0.01696279337111605,0.6127247579529738,0.6825885978428351,0.554945054945055,128,12,1,0.5
3.4464084230701775,0.6724513096819876,0.7055343578137879,1.5485811909216418,-0.07295820678931064,0.4556004954405313,0.160837491350541,0.0207558261583725,0.6072772898368883,0.75625,0.5608614232209738,32,36,1,0.5
4.846953135476338,0.6724513096819876,0.8502430931219194,1.702511777841155,-0.0763384569832033,0.49940511671529086,0.2508628295532058,0.035591410161407586,0.615877080665813,0.7515625,0.5702247191011236,64,36,1,0.5
6.822657375345258,0.6724513096819876,0.777837712404362,1.8107311504837906,-0.12568734259897063,0.4295710670225889,0.1750544885732545,0.026414717957633393,0.6031537450722734,0.7171875,0.547752808988764,128,36,1,0.5
3.4671506790338915,0.6781657446624461,0.8259002619677276,1.5079806645234,-0.04766653462681414,0.5476862412083744,0.23705644561617117,0.029789711365819087,0.61625,0.785031847133758,0.5766283524904214,32,60,1,0.5
